(0.845197,0)	(0.780064,0)	(0.681798,0)	(0.613271,0)	(0.564191,0)	(0.527724,0)	(0.49885,0)	(0.4752,0)	(0.455366,0)	(0.438338,0)	(0.423415,0)	(0.410248,0)	(0.398434,0)	(0.38776,0)	(0.378022,0)	(0.369056,0)	(0.360723,0)	(0.352868,0)	(0.345506,0)	(0.33849,0)	(0.331772,0)	(0.325323,0)	(0.319126,0)	(0.313136,0)	(0.307317,0)	(0.30162,0)	(0.296082,0)	(0.290651,0)	(0.285378,0)	(0.280216,0)	(0.275149,0)	(0.270167,0)	(0.265275,0)	(0.260469,0)	(0.25572,0)	(0.251044,0)	(0.246396,0)	(0.241764,0)	(0.237138,0)	(0.232485,0)	(0.227802,0)	(0.223064,0)	(0.218192,0)	(0.213101,0)	(0.20769,0)	(0.20177,0)	(0.195014,0)	(0.186737,0)	(0.174713,0)	(0.145956,0)	
(0.275149,0)	(0.330029,0)	(0.353357,0)	(0.369607,0)	(0.382471,0)	(0.393837,0)	(0.404172,0)	(0.413865,0)	(0.423213,0)	(0.432333,0)	(0.441347,0)	(0.45037,0)	(0.459485,0)	(0.468771,0)	(0.478322,0)	(0.488216,0)	(0.498565,0)	(0.509393,0)	(0.520937,0)	(0.533276,0)	(0.546681,0)	(0.561414,0)	(0.577908,0)	(0.596651,0)	(0.618478,0)	(0.644624,0)	(0.677257,0)	(0.72023,0)	(0.781283,0)	(0.875125,0)	(1.00542,0)	(0.874912,0)	(0.780857,0)	(0.719565,0)	(0.676255,0)	(0.643251,0)	(0.616613,0)	(0.594191,0)	(0.574693,0)	(0.557246,0)	(0.541291,0)	(0.526383,0)	(0.51208,0)	(0.497979,0)	(0.483698,0)	(0.468691,0)	(0.452106,0)	(0.432288,0)	(0.404036,0)	(0.337303,0)	
(0.270167,0)	(0.324055,0)	(0.346959,0)	(0.36291,0)	(0.375531,0)	(0.386674,0)	(0.396799,0)	(0.406284,0)	(0.415421,0)	(0.42432,0)	(0.4331,0)	(0.441869,0)	(0.450702,0)	(0.459671,0)	(0.46886,0)	(0.478335,0)	(0.488191,0)	(0.498431,0)	(0.509264,0)	(0.520735,0)	(0.533065,0)	(0.546445,0)	(0.561203,0)	(0.577668,0)	(0.596414,0)	(0.61822,0)	(0.644384,0)	(0.677003,0)	(0.720004,0)	(0.781065,0)	(0.874912,0)	(1.00518,0)	(0.874695,0)	(0.780638,0)	(0.719289,0)	(0.675948,0)	(0.642862,0)	(0.616121,0)	(0.593568,0)	(0.573869,0)	(0.556204,0)	(0.539958,0)	(0.524591,0)	(0.509622,0)	(0.494617,0)	(0.478985,0)	(0.461832,0)	(0.441448,0)	(0.41251,0)	(0.344333,0)	
(0.265275,0)	(0.318189,0)	(0.340678,0)	(0.356336,0)	(0.368721,0)	(0.379649,0)	(0.389572,0)	(0.398861,0)	(0.407799,0)	(0.416493,0)	(0.425057,0)	(0.433594,0)	(0.442175,0)	(0.450864,0)	(0.459737,0)	(0.46885,0)	(0.478286,0)	(0.488033,0)	(0.498276,0)	(0.509037,0)	(0.520499,0)	(0.532804,0)	(0.546206,0)	(0.560933,0)	(0.577405,0)	(0.596134,0)	(0.617959,0)	(0.644113,0)	(0.676768,0)	(0.719784,0)	(0.780857,0)	(0.874695,0)	(1.00495,0)	(0.874499,0)	(0.780397,0)	(0.719024,0)	(0.675612,0)	(0.642431,0)	(0.615565,0)	(0.592816,0)	(0.572903,0)	(0.554947,0)	(0.538246,0)	(0.522212,0)	(0.506336,0)	(0.489969,0)	(0.472164,0)	(0.451147,0)	(0.421463,0)	(0.351752,0)	
(0.260469,0)	(0.312427,0)	(0.334509,0)	(0.349881,0)	(0.362035,0)	(0.372755,0)	(0.382484,0)	(0.391585,0)	(0.400334,0)	(0.408836,0)	(0.4172,0)	(0.425525,0)	(0.433876,0)	(0.442314,0)	(0.450908,0)	(0.459705,0)	(0.468779,0)	(0.478106,0)	(0.487853,0)	(0.498024,0)	(0.508775,0)	(0.520211,0)	(0.532535,0)	(0.545906,0)	(0.560642,0)	(0.577099,0)	(0.595849,0)	(0.617667,0)	(0.643861,0)	(0.676532,0)	(0.719565,0)	(0.780638,0)	(0.874499,0)	(1.00476,0)	(0.874293,0)	(0.78017,0)	(0.718729,0)	(0.675229,0)	(0.64193,0)	(0.614874,0)	(0.59192,0)	(0.571721,0)	(0.553318,0)	(0.535955,0)	(0.519015,0)	(0.501772,0)	(0.483207,0)	(0.461477,0)	(0.430976,0)	(0.359624,0)	
(0.25572,0)	(0.306732,0)	(0.328412,0)	(0.343503,0)	(0.355431,0)	(0.365948,0)	(0.375488,0)	(0.384407,0)	(0.392976,0)	(0.401295,0)	(0.40947,0)	(0.417597,0)	(0.425737,0)	(0.433947,0)	(0.442289,0)	(0.450806,0)	(0.459563,0)	(0.468527,0)	(0.477852,0)	(0.487527,0)	(0.497688,0)	(0.508411,0)	(0.519864,0)	(0.532156,0)	(0.545539,0)	(0.560264,0)	(0.576745,0)	(0.59549,0)	(0.61735,0)	(0.643562,0)	(0.676255,0)	(0.719289,0)	(0.780397,0)	(0.874293,0)	(1.00455,0)	(0.874085,0)	(0.779906,0)	(0.718403,0)	(0.674803,0)	(0.641325,0)	(0.614078,0)	(0.590845,0)	(0.570213,0)	(0.551156,0)	(0.532894,0)	(0.514585,0)	(0.495124,0)	(0.472573,0)	(0.441164,0)	(0.368041,0)	
(0.251044,0)	(0.301126,0)	(0.32241,0)	(0.337224,0)	(0.34893,0)	(0.359249,0)	(0.368606,0)	(0.377349,0)	(0.385745,0)	(0.393889,0)	(0.401887,0)	(0.409828,0)	(0.417772,0)	(0.425772,0)	(0.433886,0)	(0.442152,0)	(0.450628,0)	(0.459276,0)	(0.468237,0)	(0.47749,0)	(0.487154,0)	(0.497287,0)	(0.508025,0)	(0.519446,0)	(0.531752,0)	(0.545126,0)	(0.559876,0)	(0.576352,0)	(0.595138,0)	(0.617015,0)	(0.643251,0)	(0.675948,0)	(0.719024,0)	(0.78017,0)	(0.874085,0)	(1.00432,0)	(0.873852,0)	(0.779647,0)	(0.718067,0)	(0.674301,0)	(0.640652,0)	(0.613139,0)	(0.589493,0)	(0.568222,0)	(0.548278,0)	(0.528648,0)	(0.508104,0)	(0.484595,0)	(0.452164,0)	(0.377111,0)	
(0.246396,0)	(0.295553,0)	(0.316445,0)	(0.330984,0)	(0.342471,0)	(0.352594,0)	(0.361771,0)	(0.370342,0)	(0.378569,0)	(0.386545,0)	(0.394371,0)	(0.402136,0)	(0.409896,0)	(0.4177,0)	(0.425604,0)	(0.433641,0)	(0.441865,0)	(0.450231,0)	(0.458873,0)	(0.467762,0)	(0.477002,0)	(0.486638,0)	(0.496783,0)	(0.507491,0)	(0.518927,0)	(0.531228,0)	(0.544629,0)	(0.559378,0)	(0.575896,0)	(0.594704,0)	(0.616613,0)	(0.642862,0)	(0.675612,0)	(0.718729,0)	(0.779906,0)	(0.873852,0)	(1.00409,0)	(0.873645,0)	(0.779394,0)	(0.717669,0)	(0.673759,0)	(0.639862,0)	(0.611962,0)	(0.587697,0)	(0.565554,0)	(0.54425,0)	(0.522373,0)	(0.497724,0)	(0.464124,0)	(0.38695,0)	
(0.241764,0)	(0.289998,0)	(0.310499,0)	(0.324764,0)	(0.336034,0)	(0.345963,0)	(0.354962,0)	(0.363364,0)	(0.371426,0)	(0.379238,0)	(0.386899,0)	(0.394494,0)	(0.402078,0)	(0.409698,0)	(0.417405,0)	(0.42523,0)	(0.433224,0)	(0.441337,0)	(0.449695,0)	(0.458264,0)	(0.467139,0)	(0.47635,0)	(0.485997,0)	(0.496112,0)	(0.506836,0)	(0.51827,0)	(0.530601,0)	(0.544004,0)	(0.558798,0)	(0.575344,0)	(0.594191,0)	(0.616121,0)	(0.642431,0)	(0.675229,0)	(0.718403,0)	(0.779647,0)	(0.873645,0)	(1.00391,0)	(0.873455,0)	(0.779093,0)	(0.71725,0)	(0.673111,0)	(0.638852,0)	(0.610352,0)	(0.585232,0)	(0.561738,0)	(0.538179,0)	(0.512143,0)	(0.477187,0)	(0.397662,0)	
(0.237138,0)	(0.284451,0)	(0.304561,0)	(0.318554,0)	(0.329606,0)	(0.339343,0)	(0.348166,0)	(0.356401,0)	(0.3643,0)	(0.371951,0)	(0.379451,0)	(0.386882,0)	(0.394297,0)	(0.401741,0)	(0.409262,0)	(0.41689,0)	(0.42467,0)	(0.432552,0)	(0.440654,0)	(0.448939,0)	(0.457492,0)	(0.466337,0)	(0.475557,0)	(0.485172,0)	(0.495305,0)	(0.506029,0)	(0.517495,0)	(0.529829,0)	(0.543279,0)	(0.558104,0)	(0.574693,0)	(0.593568,0)	(0.615565,0)	(0.64193,0)	(0.674803,0)	(0.718067,0)	(0.779394,0)	(0.873455,0)	(1.00376,0)	(0.873265,0)	(0.778812,0)	(0.716767,0)	(0.672295,0)	(0.637467,0)	(0.608139,0)	(0.581687,0)	(0.555941,0)	(0.528175,0)	(0.491611,0)	(0.409447,0)	
(0.232485,0)	(0.278873,0)	(0.298589,0)	(0.312308,0)	(0.323143,0)	(0.332687,0)	(0.341333,0)	(0.349402,0)	(0.357139,0)	(0.364631,0)	(0.371972,0)	(0.379243,0)	(0.386493,0)	(0.393767,0)	(0.40111,0)	(0.40855,0)	(0.416129,0)	(0.423796,0)	(0.431664,0)	(0.439691,0)	(0.447957,0)	(0.456478,0)	(0.465327,0)	(0.474516,0)	(0.484149,0)	(0.494281,0)	(0.505037,0)	(0.516507,0)	(0.528889,0)	(0.542374,0)	(0.557246,0)	(0.573869,0)	(0.592816,0)	(0.614874,0)	(0.641325,0)	(0.674301,0)	(0.717669,0)	(0.779093,0)	(0.873265,0)	(1.00363,0)	(0.873099,0)	(0.778497,0)	(0.716157,0)	(0.671163,0)	(0.635548,0)	(0.604918,0)	(0.576228,0)	(0.546239,0)	(0.507722,0)	(0.422547,0)	
(0.227802,0)	(0.273257,0)	(0.292577,0)	(0.306021,0)	(0.316637,0)	(0.325987,0)	(0.334456,0)	(0.342359,0)	(0.349935,0)	(0.357269,0)	(0.364453,0)	(0.371565,0)	(0.378654,0)	(0.385762,0)	(0.392933,0)	(0.400193,0)	(0.407581,0)	(0.415046,0)	(0.422695,0)	(0.430485,0)	(0.438491,0)	(0.446722,0)	(0.455244,0)	(0.464061,0)	(0.473265,0)	(0.482897,0)	(0.493061,0)	(0.503821,0)	(0.515338,0)	(0.527757,0)	(0.541291,0)	(0.556204,0)	(0.572903,0)	(0.59192,0)	(0.614078,0)	(0.640652,0)	(0.673759,0)	(0.71725,0)	(0.778812,0)	(0.873099,0)	(1.00357,0)	(0.872956,0)	(0.778107,0)	(0.715318,0)	(0.669591,0)	(0.632724,0)	(0.599892,0)	(0.566945,0)	(0.525984,0)	(0.437308,0)	
(0.223064,0)	(0.267575,0)	(0.286494,0)	(0.299659,0)	(0.310054,0)	(0.319208,0)	(0.3275,0)	(0.335235,0)	(0.342649,0)	(0.349825,0)	(0.356852,0)	(0.363807,0)	(0.370736,0)	(0.37768,0)	(0.384683,0)	(0.391767,0)	(0.398972,0)	(0.406243,0)	(0.413686,0)	(0.421254,0)	(0.429019,0)	(0.436986,0)	(0.445215,0)	(0.453701,0)	(0.462531,0)	(0.471731,0)	(0.481391,0)	(0.491557,0)	(0.502362,0)	(0.513916,0)	(0.526383,0)	(0.539958,0)	(0.554947,0)	(0.571721,0)	(0.590845,0)	(0.613139,0)	(0.639862,0)	(0.673111,0)	(0.716767,0)	(0.778497,0)	(0.872956,0)	(1.00355,0)	(0.872772,0)	(0.777585,0)	(0.714148,0)	(0.667258,0)	(0.628261,0)	(0.591192,0)	(0.547059,0)	(0.454209,0)	
(0.218192,0)	(0.261733,0)	(0.28024,0)	(0.293118,0)	(0.303286,0)	(0.31224,0)	(0.320349,0)	(0.327913,0)	(0.335162,0)	(0.342177,0)	(0.349044,0)	(0.355839,0)	(0.362607,0)	(0.369387,0)	(0.376222,0)	(0.383132,0)	(0.390155,0)	(0.397237,0)	(0.40448,0)	(0.411836,0)	(0.419373,0)	(0.427093,0)	(0.43505,0)	(0.443237,0)	(0.451731,0)	(0.460551,0)	(0.469775,0)	(0.479434,0)	(0.48964,0)	(0.500479,0)	(0.51208,0)	(0.524591,0)	(0.538246,0)	(0.553318,0)	(0.570213,0)	(0.589493,0)	(0.611962,0)	(0.638852,0)	(0.672295,0)	(0.716157,0)	(0.778107,0)	(0.872772,0)	(1.00356,0)	(0.87262,0)	(0.776902,0)	(0.712426,0)	(0.663522,0)	(0.620353,0)	(0.571905,0)	(0.473925,0)	
(0.213101,0)	(0.255627,0)	(0.273704,0)	(0.286282,0)	(0.296213,0)	(0.304958,0)	(0.312876,0)	(0.320262,0)	(0.327339,0)	(0.334187,0)	(0.340889,0)	(0.34752,0)	(0.354122,0)	(0.360734,0)	(0.367397,0)	(0.37413,0)	(0.380971,0)	(0.387864,0)	(0.394908,0)	(0.402055,0)	(0.409371,0)	(0.416854,0)	(0.424554,0)	(0.432462,0)	(0.440647,0)	(0.449123,0)	(0.457958,0)	(0.467172,0)	(0.476863,0)	(0.487098,0)	(0.497979,0)	(0.509622,0)	(0.522212,0)	(0.535955,0)	(0.551156,0)	(0.568222,0)	(0.587697,0)	(0.610352,0)	(0.637467,0)	(0.671163,0)	(0.715318,0)	(0.777585,0)	(0.87262,0)	(1.00374,0)	(0.872453,0)	(0.775866,0)	(0.709554,0)	(0.656603,0)	(0.601897,0)	(0.497363,0)	
(0.20769,0)	(0.249137,0)	(0.266756,0)	(0.279015,0)	(0.288694,0)	(0.297216,0)	(0.304933,0)	(0.31213,0)	(0.319026,0)	(0.325696,0)	(0.332225,0)	(0.338682,0)	(0.34511,0)	(0.351547,0)	(0.358031,0)	(0.364581,0)	(0.371232,0)	(0.377932,0)	(0.384774,0)	(0.391711,0)	(0.398805,0)	(0.406054,0)	(0.413504,0)	(0.421142,0)	(0.429035,0)	(0.43719,0)	(0.445669,0)	(0.454483,0)	(0.463719,0)	(0.473429,0)	(0.483698,0)	(0.494617,0)	(0.506336,0)	(0.519015,0)	(0.532894,0)	(0.548278,0)	(0.565554,0)	(0.585232,0)	(0.608139,0)	(0.635548,0)	(0.669591,0)	(0.714148,0)	(0.776902,0)	(0.872453,0)	(1.00405,0)	(0.872215,0)	(0.774082,0)	(0.703968,0)	(0.639416,0)	(0.52603,0)	
(0.20177,0)	(0.242038,0)	(0.259156,0)	(0.271066,0)	(0.28047,0)	(0.288749,0)	(0.296245,0)	(0.303236,0)	(0.309933,0)	(0.316412,0)	(0.322751,0)	(0.32902,0)	(0.335261,0)	(0.341508,0)	(0.347799,0)	(0.354153,0)	(0.360604,0)	(0.367097,0)	(0.373726,0)	(0.380444,0)	(0.387309,0)	(0.394317,0)	(0.401514,0)	(0.408882,0)	(0.416486,0)	(0.42433,0)	(0.432468,0)	(0.440907,0)	(0.449724,0)	(0.458963,0)	(0.468691,0)	(0.478985,0)	(0.489969,0)	(0.501772,0)	(0.514585,0)	(0.528648,0)	(0.54425,0)	(0.561738,0)	(0.581687,0)	(0.604918,0)	(0.632724,0)	(0.667258,0)	(0.712426,0)	(0.775866,0)	(0.872215,0)	(1.00459,0)	(0.871703,0)	(0.770237,0)	(0.688628,0)	(0.562346,0)	
(0.195014,0)	(0.233934,0)	(0.25048,0)	(0.261993,0)	(0.271082,0)	(0.279083,0)	(0.286328,0)	(0.293084,0)	(0.299556,0)	(0.305816,0)	(0.311941,0)	(0.317997,0)	(0.324025,0)	(0.330058,0)	(0.336133,0)	(0.342267,0)	(0.348492,0)	(0.354757,0)	(0.361151,0)	(0.367627,0)	(0.374241,0)	(0.38099,0)	(0.387914,0)	(0.394998,0)	(0.4023,0)	(0.409823,0)	(0.417616,0)	(0.425683,0)	(0.434093,0)	(0.442881,0)	(0.452106,0)	(0.461832,0)	(0.472164,0)	(0.483207,0)	(0.495124,0)	(0.508104,0)	(0.522373,0)	(0.538179,0)	(0.555941,0)	(0.576228,0)	(0.599892,0)	(0.628261,0)	(0.663522,0)	(0.709554,0)	(0.774082,0)	(0.871703,0)	(1.00523,0)	(0.870061,0)	(0.757526,0)	(0.610557,0)	
(0.186737,0)	(0.224006,0)	(0.239851,0)	(0.250875,0)	(0.259579,0)	(0.267241,0)	(0.274179,0)	(0.280647,0)	(0.286844,0)	(0.292836,0)	(0.2987,0)	(0.304496,0)	(0.310265,0)	(0.316039,0)	(0.321851,0)	(0.327719,0)	(0.333673,0)	(0.339665,0)	(0.345776,0)	(0.351965,0)	(0.358284,0)	(0.364728,0)	(0.371336,0)	(0.378091,0)	(0.38505,0)	(0.392212,0)	(0.399623,0)	(0.407285,0)	(0.415259,0)	(0.423577,0)	(0.432288,0)	(0.441448,0)	(0.451147,0)	(0.461477,0)	(0.472573,0)	(0.484595,0)	(0.497724,0)	(0.512143,0)	(0.528175,0)	(0.546239,0)	(0.566945,0)	(0.591192,0)	(0.620353,0)	(0.656603,0)	(0.703968,0)	(0.770237,0)	(0.870061,0)	(1.00567,0)	(0.860747,0)	(0.678436,0)	
(0.174713,0)	(0.209584,0)	(0.224409,0)	(0.234724,0)	(0.242868,0)	(0.250037,0)	(0.256528,0)	(0.262579,0)	(0.268376,0)	(0.273982,0)	(0.279466,0)	(0.284888,0)	(0.290284,0)	(0.295683,0)	(0.301117,0)	(0.306603,0)	(0.312169,0)	(0.317769,0)	(0.323479,0)	(0.329261,0)	(0.335162,0)	(0.341178,0)	(0.347345,0)	(0.353647,0)	(0.360135,0)	(0.366808,0)	(0.373708,0)	(0.380835,0)	(0.388244,0)	(0.395964,0)	(0.404036,0)	(0.41251,0)	(0.421463,0)	(0.430976,0)	(0.441164,0)	(0.452164,0)	(0.464124,0)	(0.477187,0)	(0.491611,0)	(0.507722,0)	(0.525984,0)	(0.547059,0)	(0.571905,0)	(0.601897,0)	(0.639416,0)	(0.688628,0)	(0.757526,0)	(0.860747,0)	(0.994823,0)	(0.775567,0)	
(0.145956,0)	(0.175088,0)	(0.187474,0)	(0.196092,0)	(0.202895,0)	(0.208885,0)	(0.214307,0)	(0.219362,0)	(0.224205,0)	(0.228887,0)	(0.233468,0)	(0.237996,0)	(0.242502,0)	(0.247011,0)	(0.251549,0)	(0.256129,0)	(0.260776,0)	(0.26545,0)	(0.270216,0)	(0.27504,0)	(0.279964,0)	(0.284982,0)	(0.290125,0)	(0.295378,0)	(0.300785,0)	(0.306344,0)	(0.31209,0)	(0.318021,0)	(0.324184,0)	(0.3306,0)	(0.337303,0)	(0.344333,0)	(0.351752,0)	(0.359624,0)	(0.368041,0)	(0.377111,0)	(0.38695,0)	(0.397662,0)	(0.409447,0)	(0.422547,0)	(0.437308,0)	(0.454209,0)	(0.473925,0)	(0.497363,0)	(0.52603,0)	(0.562346,0)	(0.610557,0)	(0.678436,0)	(0.775567,0)	(0.838507,0)	
