0.0257	0.721287	-0.0123593	0.999541
0.0258	0.721284	-0.0124074	0.999538
0.0259	0.721281	-0.0124554	0.999534
0.026	0.721278	-0.0125035	0.999531
0.0261	0.721275	-0.0125515	0.999527
0.0262	0.721272	-0.0125995	0.999523
0.0263	0.721268	-0.0126476	0.99952
0.0264	0.721265	-0.0126956	0.999516
0.0265	0.721262	-0.0127437	0.999512
0.0266	0.721259	-0.0127917	0.999509
0.0267	0.721256	-0.0128398	0.999505
0.0268	0.721252	-0.0128878	0.999501
0.0269	0.721249	-0.0129358	0.999498
0.027	0.721246	-0.0129839	0.999494
0.0271	0.721243	-0.0130319	0.99949
0.0272	0.721239	-0.01308	0.999486
0.0273	0.721236	-0.013128	0.999483
0.0274	0.721233	-0.013176	0.999479
0.0275	0.721229	-0.0132241	0.999475
0.0276	0.721226	-0.0132721	0.999471
0.0277	0.721223	-0.0133201	0.999467
0.0278	0.721219	-0.0133682	0.999463
0.0279	0.721216	-0.0134162	0.99946
0.028	0.721213	-0.0134643	0.999456
0.0281	0.721209	-0.0135123	0.999452
0.0282	0.721206	-0.0135603	0.999448
0.0283	0.721202	-0.0136084	0.999444
0.0284	0.721199	-0.0136564	0.99944
0.0285	0.721196	-0.0137044	0.999436
0.0286	0.721192	-0.0137524	0.999432
0.0287	0.721189	-0.0138005	0.999428
0.0288	0.721185	-0.0138485	0.999424
0.0289	0.721182	-0.0138965	0.99942
0.029	0.721178	-0.0139446	0.999416
0.0291	0.721175	-0.0139926	0.999412
0.0292	0.721171	-0.0140406	0.999408
0.0293	0.721168	-0.0140887	0.999404
0.0294	0.721164	-0.0141367	0.9994
0.0295	0.721161	-0.0141847	0.999396
0.0296	0.721157	-0.0142327	0.999392
0.0297	0.721153	-0.0142808	0.999388
0.0298	0.72115	-0.0143288	0.999384
0.0299	0.721146	-0.0143768	0.999379
0.0301	0.721139	-0.0144729	0.999371
0.0302	0.721135	-0.0145209	0.999367
0.0303	0.721132	-0.0145689	0.999363
0.0304	0.721128	-0.0146169	0.999358
0.0305	0.721124	-0.0146649	0.999354
0.0306	0.721121	-0.014713	0.99935
0.0307	0.721117	-0.014761	0.999346
0.0308	0.721113	-0.014809	0.999341
0.0309	0.72111	-0.014857	0.999337
0.031	0.721106	-0.014905	0.999333
0.0311	0.721102	-0.014953	0.999329
0.0312	0.721098	-0.0150011	0.999324
0.0313	0.721095	-0.0150491	0.99932
0.0314	0.721091	-0.0150971	0.999316
0.0315	0.721087	-0.0151451	0.999311
0.0316	0.721083	-0.0151931	0.999307
0.0317	0.721079	-0.0152411	0.999302
0.0318	0.721076	-0.0152891	0.999298
0.0319	0.721072	-0.0153372	0.999294
0.032	0.721068	-0.0153852	0.999289
0.0321	0.721064	-0.0154332	0.999285
0.0322	0.72106	-0.0154812	0.99928
0.0323	0.721056	-0.0155292	0.999276
0.0324	0.721052	-0.0155772	0.999271
0.0325	0.721048	-0.0156252	0.999267
0.0326	0.721045	-0.0156732	0.999262
0.0327	0.721041	-0.0157212	0.999258
0.0328	0.721037	-0.0157692	0.999253
0.0329	0.721033	-0.0158172	0.999249
0.033	0.721029	-0.0158652	0.999244
0.0331	0.721025	-0.0159132	0.99924
0.0332	0.721021	-0.0159612	0.999235
0.0333	0.721017	-0.0160092	0.99923
0.0334	0.721013	-0.0160573	0.999226
0.0335	0.721009	-0.0161053	0.999221
0.0336	0.721005	-0.0161533	0.999216
0.0337	0.721001	-0.0162013	0.999212
0.0338	0.720996	-0.0162493	0.999207
0.0339	0.720992	-0.0162972	0.999202
0.034	0.720988	-0.0163452	0.999198
0.0341	0.720984	-0.0163932	0.999193
0.0342	0.72098	-0.0164412	0.999188
0.0343	0.720976	-0.0164892	0.999183
0.0344	0.720972	-0.0165372	0.999179
0.0345	0.720968	-0.0165852	0.999174
0.0346	0.720963	-0.0166332	0.999169
0.0347	0.720959	-0.0166812	0.999164
0.0348	0.720955	-0.0167292	0.999159
0.0349	0.720951	-0.0167772	0.999155
0.035	0.720947	-0.0168252	0.99915
0.0351	0.720942	-0.0168732	0.999145
0.0352	0.720938	-0.0169212	0.99914
0.0353	0.720934	-0.0169692	0.999135
0.0354	0.72093	-0.0170171	0.99913
0.0355	0.720925	-0.0170651	0.999125
0.0356	0.720921	-0.0171131	0.99912
0.0357	0.720917	-0.0171611	0.999115
0.0358	0.720913	-0.0172091	0.99911
0.0359	0.720908	-0.0172571	0.999105
0.036	0.720904	-0.0173051	0.999101
0.0361	0.7209	-0.017353	0.999096
0.0362	0.720895	-0.017401	0.99909
0.0363	0.720891	-0.017449	0.999085
0.0364	0.720886	-0.017497	0.99908
0.0365	0.720882	-0.017545	0.999075
0.0366	0.720878	-0.0175929	0.99907
0.0367	0.720873	-0.0176409	0.999065
0.0368	0.720869	-0.0176889	0.99906
0.0369	0.720864	-0.0177369	0.999055
0.037	0.72086	-0.0177849	0.99905
0.0371	0.720855	-0.0178328	0.999045
0.0372	0.720851	-0.0178808	0.99904
0.0373	0.720846	-0.0179288	0.999034
0.0374	0.720842	-0.0179768	0.999029
0.0375	0.720837	-0.0180247	0.999024
0.0376	0.720833	-0.0180727	0.999019
0.0377	0.720828	-0.0181207	0.999014
0.0378	0.720824	-0.0181686	0.999008
0.0379	0.720819	-0.0182166	0.999003
0.038	0.720815	-0.0182646	0.998998
0.0381	0.72081	-0.0183125	0.998993
0.0382	0.720806	-0.0183605	0.998987
0.0383	0.720801	-0.0184085	0.998982
0.0384	0.720796	-0.0184564	0.998977
0.0385	0.720792	-0.0185044	0.998971
0.0386	0.720787	-0.0185524	0.998966
0.0387	0.720782	-0.0186003	0.998961
0.0388	0.720778	-0.0186483	0.998955
0.0389	0.720773	-0.0186963	0.99895
0.039	0.720768	-0.0187442	0.998944
0.0391	0.720764	-0.0187922	0.998939
0.0392	0.720759	-0.0188401	0.998934
0.0393	0.720754	-0.0188881	0.998928
0.0394	0.720749	-0.0189361	0.998923
0.0395	0.720745	-0.018984	0.998917
0.0396	0.72074	-0.019032	0.998912
0.0397	0.720735	-0.0190799	0.998906
0.0398	0.72073	-0.0191279	0.998901
0.0399	0.720726	-0.0191758	0.998895
0.0401	0.720716	-0.0192718	0.998884
0.0402	0.720711	-0.0193197	0.998879
0.0403	0.720706	-0.0193677	0.998873
0.0404	0.720701	-0.0194156	0.998867
0.0405	0.720697	-0.0194636	0.998862
0.0406	0.720692	-0.0195115	0.998856
0.0407	0.720687	-0.0195595	0.99885
0.0408	0.720682	-0.0196074	0.998845
0.0409	0.720677	-0.0196553	0.998839
0.041	0.720672	-0.0197033	0.998833
